name,mz,rt,W03.01,W30.01,W30.02
M612T1037,612.478109,1036.885,1311.522624,11.73619496,942.9474609
M612T62,612.4994124,61.5535,5216.685792,12671.4,3989.178947
M613T251,612.5395939,251.4235,846.9128571,457.3854675,663.7366667
M613T1036_1,612.5494849,1035.81,1684.042105,26.58053768,3902.109131
M613T52_1,612.5506088,51.5415,140481.5358,40673.08293,45217.95556
M613T60,612.5854603,60.185,4055.290226,356.8312433,4508.229231
M613T1036_2,612.6202024,1035.575,3399.601357,11.41432884,3636.431818
M613T573,612.6751246,573.2325,5980.604375,966.9345714,2723.460857
M613T1035_1,612.6930317,1034.91,4414.476522,57.25730896,5577.264
M613T1035_2,612.7638312,1035.36,5047.658182,280.6022505,5298.818095
M613T643,612.8329984,642.8945,2062.836615,2179.678722,3149.004412
M613T1035_3,612.835722,1035.23,3501.390556,315.0898701,4350.528
M613T1035_4,612.9061502,1034.65,2869.924444,180.9021844,3461.472
M613T1035_5,612.9784228,1034.65,1340.178889,17.23095703,1240.32
M613T287,613.0476297,286.79,1933.97175,623.9345129,1980.345
M613T1034,613.0504633,1033.86,576.5607692,34.12133789,1920.916451
M613T632,613.0602858,631.5045,1111.603273,396.408,1054.547333
M613T754,613.1331929,753.802,682.8159822,125.2773438,2199.913333
M613T935,613.1567342,934.962,3296.751429,2688.469333,3925.4135
M613T51,613.1789615,50.682,42593.45569,77107.5,58112.16775
M613T92,613.179287,91.6265,18236.66877,15156.75731,16396.25793
M613T307,613.3012768,307.429,12732.04263,2362.599105,17677.98441
M613T494,613.3133091,493.978,886.928,54.51049347,163.143987
M613T438,613.3141277,438.2,1431.0325,524.9314286,1410.043611
M613T479,613.3503341,479.0625,3892.801105,192.8356934,422.6360474
M613T76,613.3638696,75.6335,2447.062202,4070.00848,1704.568174
M613T53,613.4013371,53.103,3739.719813,11735.37094,4735.7621
M613T65,613.4573967,64.821,1215.771333,3912.22,1181.7
M613T336,613.4657317,335.8365,3831.033389,1487.552,6255.823882
M613T52_2,613.4786908,51.564,3969.825682,18381.97463,12617.32514
M614T50,613.5176958,50.0925,7120.060223,34256.739,11861.38536
M614T52_1,613.5559406,51.549,58349.592,13019.97857,18569.77953
M614T573,613.6727951,572.5285,1426.2204,485.3760579,2245.23
M614T568,613.7845722,567.887,525.2,152.9363459,955.1429499
M614T286,614.008879,285.7065,1002.3512,612.464,953.6319752
M614T1339,614.1773207,1339.045,2322.886642,2519.023241,3208.643684
M614T1366,614.1776996,1365.62,2083.611654,1852.928462,4076.183704
M614T1298,614.1778568,1298.31,2658.033107,3369.117407,4259.731034
M614T19,614.1777771,18.921,2315.796298,2442.63105,2512.026695
M614T49,614.1784476,49.362,10073.54334,15935.29353,11444.14988
M614T1033,614.1887644,1033.08,1781.521624,969.51081,2370.259163
M614T564,614.2661441,564.2315,2015.046667,142.7765503,1928.67675
M614T1035_1,614.2626079,1035.16,1488.197368,148.7033395,1134.728
M614T307,614.3043372,307.429,4152.67392,652.851,5955.1935
M614T494,614.3159501,493.978,130.417041,46.32979838,8.175676618
M614T434,614.3256615,434.001,8916.862167,3228.073333,7203.951
M614T449,614.3254355,448.53,2284.17,976.5180176,2051.315
M614T417,614.3267305,416.676,2575.651493,1663.173782,5561.475
M614T1036,614.3349497,1036.01,1229.27381,156.9368039,1477.890556
M614T479,614.3537009,479.0625,1141.5605,143.6516693,185.2393494
M614T329,614.3617244,328.509,1444.732317,662.8533333,771.2932174
M614T52_2,614.40314,52.354,1561.833384,4076.513455,1483.2646
M614T1035_2,614.4062078,1034.995,549.8763158,73.91093052,1093.982777
M614T1350,614.4800944,1350.07,2008.36,1665.328571,2050.356
M614T1313,614.4794649,1312.95,2227.805,4978.668372,2393.964211
M614T1376,614.4796112,1376.39,4759.480556,1454.068,2656.471
M614T67,614.4807522,67.255,32432.57453,63076.675,30124.63017
M614T14,614.4790018,13.733,6577.713526,1851.969143,6561.212377
M615T50,614.5323874,49.818,11954.76896,31714.36529,10093.65269
M615T52_1,614.557169,52.256,14714.46133,1027.15025,5927.108895
M615T573,614.6531777,573.406,15511.2125,6209.646563,14134.33974
M615T643,614.8073189,643.1395,4859.603875,5147.606273,6763.102105
M615T797,615.1717563,796.61,4262.537,1282.458964,4746.245711
M615T565,615.2198674,565.002,1452.028541,978.9502604,1263.19245
M615T40,615.2326279,39.983,1361.408121,1321.769502,1477.753405
M615T441,615.2473894,440.822,2844.854722,2231.466571,3659.520118
M615T564,615.2709618,564.032,666.3941302,87.56281535,791.2905
M615T882,615.2802239,882.103,1379.9655,210.2260821,1589.928889
M615T307,615.3027125,307.469,1649.739684,601.7277666,1536.481263
M615T494,615.3182072,493.6205,36.08673096,19.18424606,8.490356445
M615T434,615.3287697,433.5025,2813.33,933.6913235,5493.629612
M615T479,615.3563783,479.389,227.6232551,86.20010376,95.20129395
M615T642,615.3667646,642.075,1079.011043,341.7006554,1152.009438
M615T74,615.3735439,74.3875,17850.6888,50370.9138,13313.626
M615T67,615.4814836,66.661,15439.71887,21783.232,11116.50136
M615T1351,615.4833381,1351.36,1212.253333,827.13,1408.446429
M615T333,615.481787,333.315,4135.768,2950.451375,5794.360579
M615T52_2,615.4929136,51.549,14287.41484,23985.84914,8169.178044
M616T339,615.5306134,338.9115,4902.496307,706.3622222,7190.030981
M616T50,615.5348773,49.972,3679.9875,13749.19365,7464.678743
M616T76,615.5312308,76.123,4560.353425,4353.59211,1473.436889
M616T51_1,615.5621761,51.086,3467.976471,3807.729663,1623.167629
M616T256,615.5661328,255.997,8169.225211,3407.410658,15312.05674
M616T75_1,615.5680197,74.82,4252.219625,3342.474517,7948.368784
M616T574,615.6537273,573.5075,4578.382762,2155.6535,2859.13995
M616T643,615.8080569,643.247,765.2607509,1561.50466,828.7112308
M616T642,615.9136083,642.357,1711.020588,1060.499046,2101.092682
M616T49_1,616.046113,48.776,10571.02,45204.411,5360.68
M616T806,616.0710073,805.9605,696.3866667,70.95413341,975.0973892
M616T564,616.2050851,563.643,3834.406564,644.9123077,1973.386105
M616T441,616.2511046,440.84,799.6493077,817.2871579,1223.985333
M616T494,616.2843361,493.877,219.5528666,120.4579155,61.78424795
M616T424,616.340794,424.4925,7825.42128,1913.383774,9130.868174
M616T74,616.3784009,74.424,5366.543966,17419.89292,5504.141727
M616T49_2,616.3817386,48.568,10874.685,51919.3329,5902.249333
M616T75_2,616.4590166,74.964,35359.533,55412.54671,42023.6996
M616T333,616.4847268,333.315,1080.389811,350.0751091,1970.257059
M616T67,616.4839821,67.2585,4841.681807,7364.96,2112.964
M616T51_2,616.4982269,51.284,4557.540385,12467.53646,4319.6066
M617T338,616.5350845,338.345,1047.27847,136.829018,1084.378688
M617T56,616.558546,55.6485,2968.1015,1104.653905,5161.614138
M617T255,616.5695766,255.403,4760.666571,723.830363,4424.148812
M617T573,616.650559,573.3335,9356.8608,4392.431579,8540.700789
M617T49,616.7165318,48.5935,6592.142857,29168.67556,3061.8
M617T543,617.0375611,543.473,705.3767664,389.9786174,570.10475
M617T48,617.0505222,48.4315,2739.958333,10808.17143,1028.953108
M617T715,617.0877876,715.0875,980.573,265.5143433,1292.011875
M617T724,617.1906281,724.084,2091.542613,683.4566703,1837.08173
M617T564,617.2079297,564.207,399.648,395.4475606,694.5380402
M617T438,617.2660234,437.8775,8344.213111,4066.738412,8494.284167
M617T452,617.2645511,451.629,4376.206611,1703.252632,5399.733
M617T791,617.3350792,790.978,928.8229879,269.7582223,600.932312
M617T642,617.3397698,642.384,833.5018462,507.5885271,1420.545
M617T424,617.3446988,424.292,2597.69125,2959.510158,3139.345889
M617T73,617.3891253,73.4385,33344.30628,95234.1034,16309.07904
M617T75,617.4618381,74.6465,11792.697,17381.67085,13898.82986
M618T51,617.5093033,51.4955,11786.3655,28877.94,7979.312525
M618T77,617.5102324,76.6585,7091.8,20208.02235,3469.722857
M618T38,617.5439121,38.0355,8015.640471,12752.52382,4219.612714
M618T256,617.5780828,255.604,3251.003308,0,4768.679444
M618T74,617.5805379,73.956,1525.672867,1415.129372,1889.664
M618T574,617.6529417,573.689,1403.120833,1035.250684,1777.426439
M618T53_1,617.6543577,52.988,2987.2444,28113.63729,2841.8815
M618T642,617.894424,641.603,1268.542706,676.2020603,1526.894211
M618T53_2,617.9047956,53.032,4505.351727,48075.92747,3412.484
M618T300,618.0832562,299.923,12891.17426,1000.662438,16726.32885
M618T729,618.1122413,728.9995,1564.989824,474.9726146,2714.819
M618T53_3,618.1555985,52.671,3916.864286,32721.50586,2941.62925
M618T718,618.170877,717.646,783.9581818,350.1401749,911.5818569
M618T438,618.2685838,438.149,2617.241,1940.79475,2810.801625
M618T66,618.2642545,66.302,1697.099067,822.4562392,1232.454
M618T883,618.280349,883.313,819.1780952,217.9551595,1364.297813
M618T463,618.3000262,462.6075,284.5866442,144.8370884,192.6546631
M618T492,618.3001864,491.798,72.02189726,10.53149414,0
M618T73,618.3917849,73.268,11182.32631,33430.814,6672.548214
M618T75,618.4658631,75.001,3533.967524,5343.699667,3703.475769
M618T50,618.4687694,50.114,6855.479154,6627.927273,3685.638374
M619T51,618.5126298,51.336,5585.806647,9357.922833,3597.773143
M619T77,618.5128428,76.753,4326.568714,4206.173263,4917.980213
M619T38,618.5470263,38.097,3545.810545,5429.97575,1995.402205
M619T256,618.583438,255.9755,1422.75057,0,1695.015837
M619T573,618.6496733,573.371,2566.365667,1339.906938,2289.52625
M619T52,618.6570416,52.3985,839.8404,6989.80275,47.43867874
M619T300,619.0872045,300.439,2379.284125,296.081665,3933.11385
M619T389_1,619.0844809,388.926,1879.67998,542.6774667,1475.082861
M619T660,619.101962,660.224,2945.79225,66.78582764,3205.8702
M619T389_2,619.1559248,388.782,2122.845846,345.3988211,2192.3165
M619T63,619.2419946,63.058,1950.85173,666.59272,848.6350868
M619T434,619.2816995,434.1565,17554.98825,8309.935524,22858.81234
M619T60,619.2799165,60.1525,77490.12529,198188.4154,74544.90104
M619T463,619.3044728,462.58,179.1134033,127.655418,236.2447492
M619T492,619.3011774,491.832,8.525,6.830525716,23.49145889
M619T73,619.3960412,73.268,2687.2,7338.328412,1017.861286
M619T76,619.4684329,75.62,20355.52122,63156.04374,30979.35914
M619T334,619.4683848,333.805,64992.7309,102763.8671,64143.77811
M619T50,619.4743904,50.055,1946.878917,14626.89638,4571.262684
M620T51,619.5247856,51.18,6918.993611,8689.266667,3906.182423
M620T76_1,619.5241367,76.474,5109.871667,3017.991,3313.1432
M620T38,619.5518497,37.936,952.4246897,1317.971833,705.0458384
M620T55,619.609673,55.3445,4351.715,6427.859444,1395.561703
M620T811,619.8043668,810.76,395.8545663,278.6270142,868.4132
M620T642,619.8723645,641.83,3430.114133,2360.991286,5031.921318
M620T793,620.0417949,792.6965,711.9725,86.38436508,1216.43948
M620T734,620.0740069,733.742,1000.783929,66.57176208,841.2951176
M620T104,620.0788399,103.79,644.8198235,12021.1041,881.1539993
M620T300,620.0812413,299.923,1704.398063,151.5781403,1173.673813
M620T661,620.1052644,660.889,626.5787143,52.50915527,670.3614545
M620T722,620.1429982,721.895,9010.078333,403.166705,6299.324667
M620T389,620.1571116,388.893,1126.492263,119.8080822,811.3773889
M620T718,620.1884774,717.6545,4901.287895,955.3081579,2529.271769
M620T564,620.257451,563.544,631.176,150.4942017,592.6666667
M620T68,620.2626114,68.361,1376.389833,610.488,1530.400714
M620T434,620.2858615,433.7485,5317.3546,3413.980176,7003.80525
M620T60,620.28318,60.1525,31102.93904,74306.25469,30994.63091
M620T448,620.2849714,447.869,2561.475,936.1993234,2371.720572
M620T488,620.3141419,488.3705,132.6334551,24.60762718,31.62143555
M620T482,620.3493043,482.469,529.179512,60.0245265,131.8914615
M620T70_1,620.3530775,69.514,3466.470667,22686.7862,1652.3844
M620T37,620.3778416,37.2,3697.958857,2173.436675,605.897
M620T70_2,620.4334333,70.384,20645.05989,18910.1592,23521.07281
M620T76_2,620.4712761,75.69,9328.660368,36075.26885,11394.296
M620T334,620.4719533,334.4235,21065.2928,45390.107,29375.01071
M620T50,620.4845604,50.4945,10055.96417,22561.4783,3107.104
M621T52,620.5281271,52.093,3893.390583,3778.642,5960.425895
M621T76,620.5289923,76.401,7173.037372,20876.2088,8794.790748
M621T544,621.065503,544.0065,1068.004889,453.6396255,997.129
M621T722,621.1461562,722.356,2422.18,326.1836472,2291.16
M621T564,621.2610059,563.547,401.856,103.5032227,399.0166667
M621T60,621.2846838,59.653,10446.08276,30295.19841,9285.477409
M621T430,621.2976578,429.731,7019.208333,4557.593333,7352.061111
M621T444,621.2973117,444.06,5727.786867,2690.170438,6409.330263
M621T488,621.3183962,488.257,105.2689941,32.53546143,8.001708984
M621T482,621.3505021,482.469,191.7362137,64.88613281,53.66890462
M621T70_1,621.3574884,70.139,8799.130289,8981.987183,1042.291417
M621T37,621.3807491,37.138,1768.137789,1057.819473,354.148547
M621T70_2,621.4356872,70.484,8095.325333,7638.044,9637.7543
M621T75,621.4824754,75.4665,28620.65825,73141.21615,30377.30868
M621T332,621.4833582,332.492,45424.782,57148.91271,46858.37742
M621T254,621.4843042,253.5515,4753.623375,7898.659091,4173.950428
M622T51_1,621.538745,51.205,7062.693176,15197.65557,1917.212556
M622T557,622.1095927,557.034,1600.63585,300.3380941,1192.657654
M622T389,622.1302108,388.575,1246.065882,441.7934545,1252.804529
M622T722,622.144193,721.913,730.275,287.8890603,600.576
M622T718,622.2046373,717.649,135446.1254,29471.81059,88610.33
M622T572,622.2094789,572.4675,847.0130625,243.3801956,731.2367857
M622T486,622.2664364,486.2855,603.2183333,24.63265991,87.94346924
M622T767,622.2844702,766.991,1566.346667,277.2155207,2788.212632
M622T430,622.3004949,429.9945,2488.364702,2133.142857,2188.441875
M622T444,622.3005967,444.06,2050.399941,1050.323037,1957.01325
M622T487,622.3301251,486.6385,653.4519975,25.19685695,87.94346924
M622T422,622.3297392,421.63,910.8369141,724.4721941,1777.4438
M622T495,622.3598053,495.2415,826.7949231,562.4225725,679.6153846
M622T273,622.4400414,272.8955,4161.361235,37348.09692,7375.099053
M622T71,622.4384078,70.988,2402.92725,2063.225273,4108.303744
M622T332,622.4869671,332.326,25119.33448,21972.67116,22026.63404
M622T76,622.4875118,75.69,12562.961,25440.95211,11721.39263
M622T51_2,622.4997422,50.936,9824.225571,25730.97764,9083.102684
M623T51_1,622.5711828,50.5695,2667.622167,11955.37594,2901.166
M623T791,622.7309143,791.0195,460.43475,5.104248047,420.3851318
M623T767,622.7856718,767.072,952.9661538,329.5637162,1565.316923
M623T1216,622.8713929,1216.12,1463.433514,1157.257874,728.347057
M623T618,622.9311511,617.636,305.1954142,278.6626481,313.4010459
M623T389,623.1338652,388.908,1047.790261,318.0324978,905.6079102
M623T718,623.2083536,717.649,33171.10167,7316.672941,21545.29
M623T572,623.2058975,572.281,1175.895278,224.7999115,1365.489
M623T443,623.3116014,442.678,1846.763389,556.4334545,1658.4672
M623T53,623.331886,53.46,3211.856706,597.4986572,445.1665993
M623T486,623.3346946,486.293,187.1601563,50.41589355,51.54007497
M623T76_1,623.3460886,76.0465,1880.290268,1069.060909,862.11
M623T51_2,623.3827749,50.503,4470.493333,17731.11312,2908.290794
M623T67,623.438528,67.176,4694.140802,4020.0335,2668.35075
M623T272,623.443409,272.4345,1790.2444,12800.86058,2908.677333
M623T76_2,623.4979939,75.62,14106.268,32136.87925,22391.386
M623T254,623.4983138,253.509,1906.795539,8547.12,2182.556361
M623T331,623.4986322,331.471,29804.31952,20294.79975,36897.61039
M624T51_1,623.5032402,50.813,5191.549534,15731.82237,5199.026359
M624T37,623.5936543,37.374,1407.9,2014.4046,1111.065121
M624T572,623.820689,572.3565,1254.129231,34.36903733,3050.5938
M624T643,623.8258908,643.1395,1576.011231,1538.472556,2457.51235
M624T267_1,623.9211231,266.82,956.2879286,4152.882857,613.4110151
M624T718,624.2180362,717.6415,24733.06667,2259.585714,22103.79684
M624T1370,624.2317244,1369.83,1942.405652,7274.302609,2313.387169
M624T1345,624.2315892,1345.06,1412.163529,1378.946964,1730.454795
M624T1323,624.2316443,1322.95,2877.672647,1579.207275,6176.542778
M624T1301,624.2319252,1301.09,1167.757143,1320.922528,1733.557895
M624T829,624.232256,828.638,7133.490217,2308.529657,6862.009286
M624T442,624.3146393,442.489,567.54,297.6564433,522.7063153
M624T592,624.3260392,591.9935,878.3251572,237.8501623,1750.676625
M624T419,624.3461249,418.504,815.4685,281.4860391,1132.846944
M624T51_2,624.3831853,50.749,3414.094026,10150.57468,2626.728169
M624T267_2,624.4228768,266.5685,753.0016154,2793.831111,707.3140536
M624T66,624.4415363,66.1875,1509.166667,4006.880945,729.0627823
M624T273,624.4460926,273.427,2369.851957,2764.093154,773.5381875
M625T77,624.5022283,76.521,8073.971786,13846.48705,4057.306667
M625T331,624.5027502,331.349,16264.22309,8208.5928,15584.40946
M625T49,624.5157113,49.4845,40157.28,154887.8075,38574.78167
M625T53,624.5367014,53.103,73862.24168,299123.6278,56965.59164
M625T56,624.6003755,56.445,4171.7236,233.2682106,4206.24
M625T573,624.7450145,572.943,2060.166667,237.5171387,3037.302364
M625T593,624.8276025,592.759,812.6881498,416.5118839,1564.227875
M625T638,624.9367807,637.939,1290.20444,859.3040248,1494.620791
M625T803,625.1114017,802.806,1815.602462,13.05055455,1509.671033
M625T845,625.1270059,845.226,2378.037833,51.11145317,2536.774292
M625T799,625.1823979,798.868,1914.657227,1284.094241,1809.612
M625T718,625.2222116,717.643,4483.365367,1608.430015,6800.595789
M625T1315,625.232598,1315.25,154.2565918,837.8905882,183.1567383
M625T321,625.2804181,320.687,1540.1605,2469.25,865.6187727
M625T75,625.3614688,75.293,1896.854143,1789.164818,1143.664273
M626T331,625.51437,331.049,20961.37407,9920.152692,26737.71275
M626T75,625.5140142,75.4915,7667.398062,12500.3891,9142.886316
M626T253,625.5147322,252.753,1428.203077,3603.93,3344.618483
M626T49,625.5174315,49.4225,48355.90018,149819.4852,17138.41953
M626T53,625.5400849,53.089,29012.31886,114181.0727,22240.42011
M626T56,625.603273,56.445,2436.122667,473.3467967,2351.696467
M626T644,625.7935587,643.708,755.83725,1021.0262,1085.826349
M626T572,625.8096964,571.837,1353.53009,32.04878117,2611.306697
M626T52_1,626.04913,51.5515,1752.994946,11956.85633,1096.020429
M626T533,626.0778082,532.675,62871.48,11034.036,90115.57895
M626T742,626.1551418,742.3555,1381.916809,799.1789968,1022.987278
M626T845,626.1743382,844.786,6963.871806,1814.171963,9810.49175
M626T50,626.2115831,50.111,2615.061533,5535.8815,627.5891429
M626T961_1,626.2977748,961.283,642.6397423,379.4616699,428.9773026
M626T488,626.3235269,488.3775,148.3165741,47.33183594,8.028841886
M626T643,626.3585305,642.533,1083.097059,743.0854721,1970.1955
M626T490,626.3615789,489.758,511.7165294,6.838480632,0
M626T294,626.3735827,294.4,48886.24371,683.5601807,13868.76411
M626T315,626.3735184,314.886,12074.37149,17924.30167,8006.369105
M626T52_2,626.3836506,51.668,3653.315392,13762.13583,2783.881787
M626T476,626.3980565,476.324,299.6192169,28.9881134,135.2651367
M626T961_2,626.4404504,961.015,481.2127947,282.9741943,497.5384615
M626T63,626.480191,63.105,2811.987273,8430.57875,3195.257143
M627T332,626.5173049,331.639,8325.249263,3686.2098,11215.10077
M627T252,626.5165513,252.144,834.1264286,1500.166626,1551.30975
M627T50,626.5319079,50.1895,89601.90544,290706.9635,99475.07347
M627T533_1,626.5782296,532.745,2067.253333,183.9027623,2717.235556
M627T961_1,626.5836153,961.1795,450.6951429,139.7807007,493.9284
M627T574,626.6746621,573.802,529.815,465.8726807,621.7630769
M627T51_1,626.7167471,51.323,876.6683333,8435.1036,723.699
M627T961_2,626.7275173,961.389,351.5064979,271.0907537,391.0973403
M627T573,626.7434223,572.583,1125.699333,437.2369432,1753.159556
M627T572,626.8204731,572.4675,1571.261222,13.72719727,3047.393417
M627T315_1,626.8758734,314.8665,9290.733053,12959.6,5851.873274
M627T643,626.8777612,643.0095,679.2206364,1128.427476,1219.256688
M627T294_1,626.8749033,293.814,16193.04253,139.4714298,12826.16959
M627T533_2,627.0782397,532.7105,12646.64571,2132.630769,16576.91763
M627T471,627.1235104,471.127,539.5273743,77.66794305,505.2313671
M627T40,627.2898392,39.694,708.039,886.33075,851.62
M627T318,627.2955231,318.044,6920.932,10931.014,2888.081217
M627T490,627.3655762,489.763,185.8413582,0,0
M627T294_2,627.3762929,294.455,9313.847814,439.2828369,5474.742
M627T315_2,627.3771736,314.834,3714.109368,5564.691176,2932.510105
M627T51_2,627.3953848,50.799,2361.295239,9159.031706,605.4532
M627T72,627.4082382,72.496,1409.053333,5595.381643,1312.623583
M627T323,627.4413258,322.634,3289.865257,1110.075599,1096.463762
M627T52,627.4563072,52.354,622.0579091,22372.4964,19943.26604
M627T65,627.474173,65.1945,5586.30144,8728.191663,2649.188571
M627T334,627.4818364,334.408,6361.174136,1908.405714,6024.546084
M628T253,627.5280575,253.231,777.9902384,937.2124786,1502.427568
M628T50,627.5350358,50.23,37777.97215,110118.653,41542.702
M628T331,627.5292226,331.349,7674.116933,2170.724538,9071.470174
M628T533_1,627.5767609,532.6735,1091.956787,89.67899323,1575.717857
M628T574,627.674688,573.571,911.7618462,379.1173096,824.5346667
M628T572,627.7795973,572.433,1308.34116,73.28236607,1091.558143
M628T533_2,628.0729137,532.745,17076.954,2797.497135,20677.94
M628T544,628.1128239,544.205,863.1080526,260.8055573,515.7085
M628T389,628.1656815,389.0935,1159.03855,414.5364038,724.371048
M628T52,628.191021,51.5415,40320.267,60913.071,33841.29155
M628T829,628.2020025,828.638,5049.541619,584.4870711,4976.81415
M628T754,628.2510336,753.813,1454.2754,729.1652588,1435.697
M628T486,628.2799776,486.256,1486.32,70.55255758,45.07037842
M628T319,628.2995142,318.8465,2391.10016,3049.980538,1272.338867
M628T642,628.3293822,641.8635,792.8205714,609.6406975,833.3522143
M628T489,628.3685011,489.0605,0,37.2296524,0
M628T35,628.4199938,35.334,2067.446333,5005.91475,1319.2137
M628T74,628.4557575,74.367,2741.589618,3351.794211,2780.720578
M628T51,628.4528668,50.5035,26368.42903,70339.99485,27155.79751
M628T68,628.4946856,68.148,22827.4265,39930.08767,16930.96017
M628T1319,628.4960624,1318.87,1283.214706,999.133252,1028.073529
M628T1351,628.4960586,1351.21,989.1875,1717.1596,1380.882857
M629T50,628.5450771,50.1895,23423.57813,68419.97165,25708.30256
M629T641,628.8877503,641.275,839.8703003,451.6699219,1171.2792
M629T533,629.0769883,532.7105,3809.483,530.5058462,4761.688235
M629T887,629.1090553,887.495,313.9068604,5.898876953,331.6159347
M629T829,629.1865962,828.632,23859.17612,1003.109838,22726.78614
M629T52,629.1915812,51.554,22556.5146,36132.58822,20070.57619
M629T486,629.2827747,486.2465,314.783844,25.1836853,12.28113556
M629T315,629.3118034,314.617,8232.610421,15422.16667,1871.376364
M629T35_1,629.3423574,34.9095,504.2853593,708.07,399.6558292
M629T63,629.3975093,63.134,39711.61881,44794.82941,35327.13097
M629T35_2,629.4225138,35.4755,704.475,2152.716923,639.5766509
M629T72,629.4248924,72.357,2284.155,7540.5876,1248.15
M629T66,629.4915583,66.332,11327.36846,19617.1018,9723.758167
M630T50_1,629.5480521,50.173,4592.781094,23123.29127,9272.249786
M630T571,629.7597407,570.8875,2204.707889,304.2860489,3115.42
M630T803,630.0669118,802.779,12409.80694,65.51806641,14202.08665
M630T533,630.0722637,533.019,2378.958756,572.243299,2433.993846
M630T743,630.1251347,742.588,422.6950767,58.23369141,406.8815552
M630T51,630.1892927,51.442,17960.72082,22723.62,17920.34987
M630T829,630.1895023,828.632,6188.4012,397.4290056,6318.404571
M630T718,630.1906717,717.655,5687.33,752.7148438,4169.503696
M630T483,630.2982851,483.2185,2758.757381,100.9772121,253.1653677
M630T447,630.2992695,447.095,297.8291016,170.9469187,215.4943115
M630T314,630.3140613,314.477,2507.264454,4750.312125,1556.18308
M630T757,630.356258,757.432,279.8762387,81.1373291,250.8192139
M630T63,630.3996953,63.134,16178.45443,11938.84412,13177.4155
M630T35,630.43499,35.433,1425.765714,3246.416,1451.7615
M630T72,630.4748658,72.023,50884.33138,93547.83387,57049.97516
M630T50_2,630.4690751,50.0115,7521.614545,10253.876,8468.767766
M631T51_1,630.5042798,51.462,9265.544625,31385.76882,7119.384
M631T50,630.5490265,50.247,2653.722444,35280.94046,1961.124545
M631T49,630.604056,48.78,1297.718653,7647.483077,2002.880758
M631T926,630.6943925,926.09,1506.716504,13.24685669,967.672
M631T573,630.7817779,573.1125,1092.548753,36.65087891,1470.776778
M631T48,630.8031602,48.42,578.4,6342.5,144.1893204
M631T642,630.8630139,641.749,827.0655385,773.9813499,1643.698737
M631T803,631.0698947,802.84,2647.1445,30.02494812,3098.368
M631T683,631.1028089,682.643,6852.689882,4483.983956,5418.226688
M631T572,631.1088564,572.433,1390.24245,778.6298297,916.6033913
M631T845,631.1298679,845.042,354.71,340.6407335,4720.870613
M631T51_2,631.188352,51.368,7431.0588,12294.82177,5703.064846
M631T829,631.1920365,828.6185,613.6691111,229.7983356,1066.5315
M631T717,631.1944323,716.9475,1062,434.2869638,1297.219208
M631T927,631.1975841,927.137,437.1,98.55330882,1120.902629
M631T564,631.2146093,564.1165,1128.437143,574.2664513,1062.670737
M631T440,631.2202782,440.1855,870.1451875,636.0004286,1482.124966
M631T821,631.2890834,821.0075,1049.710222,271.603775,1461.770588
M631T483,631.3011138,483.259,769.126,46.41902669,121.6914368
M631T323_1,631.3263503,322.7825,1944.781842,2180.506942,1022.73815
M631T63,631.4003763,63.057,4297.443652,5419.057895,4410.436
M631T72,631.4414972,72.023,19911.969,75026.49106,12171.716
M631T323_2,631.4773315,322.608,54910.15434,1754.250419,35948.19575
M631T337,631.4772222,336.6095,21205.02152,15704.19763,29181.50784
M631T71,631.4788159,71.164,16175.40568,19644.23669,18089.24759
M632T51,631.509017,50.563,5815.694102,17954.15405,3281.8005
M632T76,631.561759,75.922,3776.00261,2216.77454,4575.5875
M632T50_1,631.5595604,50.303,1637.294569,4138.359436,1439.236923
M632T570,631.757311,570.4525,1022.687,169.7273941,1852.62
M632T821,631.7905279,820.599,586.6277275,299.8808565,1007.769611
M632T803,632.0731872,802.891,666.5584615,40.03326416,1125.242176
M632T58,632.1477034,58.012,1298.237571,759.0379091,1091.310316
M632T52,632.1880846,51.5415,3230.305714,5851.765214,3917.141975
M632T491,632.27573,491.158,193.0959095,18.43154297,39.16715539
M632T452,632.3147874,451.73,639.7864286,201.3490119,206.8830299
M632T480,632.3132336,480.2405,2114.018214,124.3132263,330.5688985
M632T624,632.3340742,623.728,1159.616,295.1320103,434.359927
M632T460,632.3506399,459.517,152.6697431,143.4469757,152.9921526
M632T53,632.3586328,52.803,1306.12297,6567.218628,562.2307101
M632T72,632.4448784,72.12,8845.6628,28225.233,4452.842496
M632T50_2,632.485037,50.247,62195.85,225901.1894,38268.34857
M632T323,632.4802963,322.757,14064.34428,858.8109671,14434.55431
M632T337,632.4801705,336.6325,9007.149889,5364.066385,11503.06684
M633T76,632.5654133,76.1515,1507.115455,1229.333012,1887.694545
M633T573_1,632.671668,573.406,1315.595229,704.2164522,1472.645451
M633T573_2,632.7611522,572.569,885.0480606,229.5793013,1399.7022
M633T643,632.8430407,642.754,3599.964643,3151.91095,5006.504667
M633T743,633.0210013,742.793,328.7265727,74.00839529,339.9522274
M633T847,633.1196765,847.165,5608.101679,194.8159907,5444.47315
M633T472,633.1323379,471.558,950.0548421,140.2038574,824.0739474
M633T869,633.2197253,869.4675,1480.892032,174.1318359,730.84
M633T438,633.2349741,438.4715,2313.837864,1241.323875,2489.8928
M633T767,633.2747511,766.863,1086.33844,237.0145508,1401.645143
M633T726,633.3044695,725.613,1271.788,175.7104153,411.7985317
